RunTime,ExecutableName
2025-07-08 14:03:04,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\MSCORSVW.EXE
2025-07-08 14:03:04,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\MSCORSVW.EXE
2025-07-08 14:03:04,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\MSCORSVW.EXE
2025-07-08 14:01:04,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\MSCORSVW.EXE
2025-07-08 13:24:26,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\MSCORSVW.EXE
2025-07-08 13:24:26,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\MSCORSVW.EXE
2025-07-08 19:28:48,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\MSCORSVW.EXE
2025-07-08 13:30:47,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\MSCORSVW.EXE
2025-07-08 13:28:47,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\MSCORSVW.EXE
2025-07-08 13:26:14,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\MSCORSVW.EXE
2025-07-08 13:26:06,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\MSCORSVW.EXE
2025-07-08 00:23:41,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\MSCORSVW.EXE
2025-07-07 23:22:57,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\MSCORSVW.EXE
2025-07-07 23:22:57,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\MSCORSVW.EXE
2025-07-09 15:57:14,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-09 14:56:19,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-08 20:17:19,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-08 20:05:06,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-08 19:34:54,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-08 19:17:30,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-08 19:14:56,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-08 19:12:25,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-08 19:19:19,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-08 19:19:17,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-08 19:14:58,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-08 19:14:58,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-08 19:14:57,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-08 18:59:03,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-08 18:59:03,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-08 18:36:28,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-09 16:41:59,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-09 16:09:50,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-09 15:58:23,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-09 14:56:31,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-08 20:05:10,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-08 19:34:56,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-08 19:17:31,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-08 19:14:57,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-09 16:41:59,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-09 16:09:50,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-09 15:58:23,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-09 14:56:31,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-08 20:05:10,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-08 19:20:04,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-08 19:17:32,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-08 19:12:46,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-09 16:41:55,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-09 16:09:38,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-09 15:58:06,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-09 14:56:29,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-08 20:17:23,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-08 20:05:08,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-08 19:34:55,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-08 19:20:00,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-09 16:52:27,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-09 16:47:01,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-09 16:42:02,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-09 16:42:03,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-09 16:20:20,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-09 16:09:51,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-09 16:09:50,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-09 15:58:25,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-07-08 15:29:38,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\MSIEXEC.EXE
2025-07-08 14:37:35,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\MSIEXEC.EXE
2025-07-08 14:37:29,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\MSIEXEC.EXE
2025-07-07 23:36:41,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\MSIEXEC.EXE
2025-07-07 23:08:33,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\MSIEXEC.EXE
2025-01-31 14:25:57,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\MSIEXEC.EXE
2025-01-31 13:58:05,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\MSIEXEC.EXE
2025-01-31 13:57:57,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\MSIEXEC.EXE
2025-07-09 17:05:46,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSWOW64\NET.EXE
2025-07-09 16:50:59,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSWOW64\NET.EXE
2025-07-08 19:51:22,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSWOW64\NET.EXE
2025-07-08 19:47:38,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSWOW64\NET.EXE
2025-07-08 19:32:29,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSWOW64\NET.EXE
2025-07-08 19:18:43,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSWOW64\NET.EXE
2025-07-08 19:13:40,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSWOW64\NET.EXE
2025-07-08 19:04:00,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSWOW64\NET.EXE
2025-07-09 17:20:32,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\NET.EXE
2025-07-09 17:11:37,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\NET.EXE
2025-07-08 19:57:06,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\NET.EXE
2025-07-08 19:57:06,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\NET.EXE
2025-07-08 19:39:41,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\NET.EXE
2025-07-08 19:18:13,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\NET.EXE
2025-07-08 19:18:13,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\NET.EXE
2025-07-08 19:03:23,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\NET.EXE
2025-07-09 17:05:46,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSWOW64\NET1.EXE
2025-07-09 16:50:59,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSWOW64\NET1.EXE
2025-07-08 19:51:23,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSWOW64\NET1.EXE
2025-07-08 19:47:38,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSWOW64\NET1.EXE
2025-07-08 19:32:29,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSWOW64\NET1.EXE
2025-07-08 19:18:43,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSWOW64\NET1.EXE
2025-07-08 19:13:40,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSWOW64\NET1.EXE
2025-07-08 19:04:00,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSWOW64\NET1.EXE
2025-07-09 17:20:32,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\NET1.EXE
2025-07-09 17:11:37,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\NET1.EXE
2025-07-08 19:57:07,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\NET1.EXE
2025-07-08 19:57:06,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\NET1.EXE
2025-07-08 19:39:41,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\NET1.EXE
2025-07-08 19:18:13,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\NET1.EXE
2025-07-08 19:18:13,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\NET1.EXE
2025-07-08 19:03:23,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\NET1.EXE
2025-07-08 20:20:53,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\NETSTAT.EXE
2025-07-08 20:05:38,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\NETSTAT.EXE
2025-07-08 19:58:03,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\NETSTAT.EXE
2025-07-08 19:40:58,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\NETSTAT.EXE
2025-07-08 19:40:27,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\NETSTAT.EXE
2025-07-08 19:23:18,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\NETSTAT.EXE
2025-07-08 19:28:47,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGEN.EXE
2025-07-08 13:30:47,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGEN.EXE
2025-07-08 13:28:16,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGEN.EXE
2025-07-08 13:22:13,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGEN.EXE
2025-07-08 00:06:24,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGEN.EXE
2025-07-07 23:37:00,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGEN.EXE
2025-07-07 23:22:56,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGEN.EXE
2025-01-31 15:03:15,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGEN.EXE
2025-07-08 19:28:47,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\NGEN.EXE
2025-07-08 14:03:07,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\NGEN.EXE
2025-07-08 14:00:57,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\NGEN.EXE
2025-07-08 13:26:06,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\NGEN.EXE
2025-07-08 13:22:13,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\NGEN.EXE
2025-07-08 00:24:17,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\NGEN.EXE
2025-07-08 00:06:07,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\NGEN.EXE
2025-07-07 23:37:00,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\NGEN.EXE
2025-07-08 19:28:51,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\NGENTASK.EXE
2025-07-08 14:38:11,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSWOW64\NOTEPAD.EXE
2025-07-08 20:25:45,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\NOTEPAD.EXE
2025-07-08 20:18:10,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\NOTEPAD.EXE
2025-07-08 20:11:18,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\NOTEPAD.EXE
2025-07-08 20:01:29,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\NOTEPAD.EXE
2025-07-08 19:55:17,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\NOTEPAD.EXE
2025-07-08 19:44:56,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\NOTEPAD.EXE
2025-07-08 19:29:55,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\NOTEPAD.EXE
2025-07-08 19:18:53,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\NOTEPAD.EXE
2025-07-08 15:29:47,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WIRESHARK\NPCAP-1.79.EXE
2025-07-08 15:31:36,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\NPCAP\NPFINSTALL.EXE
2025-07-08 15:31:36,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\NPCAP\NPFINSTALL.EXE
2025-07-08 15:31:35,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\NPCAP\NPFINSTALL.EXE
2025-07-07 23:39:47,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\COMMON FILES\MICROSOFT SHARED\CLICKTORUN\UPDATES\16.0.18925.20138\OFFICEC2RCLIENT.EXE
2025-01-31 13:51:08,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\COMMON FILES\MICROSOFT SHARED\CLICKTORUN\UPDATES\16.0.18925.20138\OFFICEC2RCLIENT.EXE
2025-07-09 14:57:50,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\COMMON FILES\MICROSOFT SHARED\CLICKTORUN\OFFICECLICKTORUN.EXE
2025-07-07 23:33:46,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\COMMON FILES\MICROSOFT SHARED\CLICKTORUN\OFFICECLICKTORUN.EXE
2025-07-07 23:32:52,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\COMMON FILES\MICROSOFT SHARED\CLICKTORUN\OFFICECLICKTORUN.EXE
2025-01-31 14:23:10,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\COMMON FILES\MICROSOFT SHARED\CLICKTORUN\OFFICECLICKTORUN.EXE
2025-01-31 13:58:39,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\COMMON FILES\MICROSOFT SHARED\CLICKTORUN\OFFICECLICKTORUN.EXE
2025-01-31 13:51:05,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\COMMON FILES\MICROSOFT SHARED\CLICKTORUN\OFFICECLICKTORUN.EXE
2025-01-31 13:51:06,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\COMMON FILES\MICROSOFT SHARED\CLICKTORUN\OFFICECLICKTORUN.EXE
2025-01-31 13:50:50,\VOLUME{01da6ccaad22ad19-96ad979b}\USERS\CLIENT\DOWNLOADS\OFFICESETUP.EXE
2025-01-31 13:50:48,\VOLUME{01da6ccaad22ad19-96ad979b}\USERS\CLIENT\DOWNLOADS\OFFICESETUP.EXE
2025-01-31 13:50:48,\VOLUME{01da6ccaad22ad19-96ad979b}\USERS\CLIENT\DOWNLOADS\OFFICESETUP.EXE
2025-01-31 12:25:58,\VOLUME{01da6ccaad22ad19-96ad979b}\USERS\CLIENT\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\ONEDRIVE.EXE
2025-01-11 00:12:19,\VOLUME{01da6ccaad22ad19-96ad979b}\USERS\CLIENT\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\ONEDRIVE.EXE
2025-01-10 23:43:19,\VOLUME{01da6ccaad22ad19-96ad979b}\USERS\CLIENT\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\ONEDRIVE.EXE
2025-01-10 16:18:12,\VOLUME{01da6ccaad22ad19-96ad979b}\USERS\CLIENT\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\ONEDRIVE.EXE
2025-01-10 12:41:02,\VOLUME{01da6ccaad22ad19-96ad979b}\USERS\CLIENT\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\ONEDRIVE.EXE
2025-01-10 12:39:22,\VOLUME{01da6ccaad22ad19-96ad979b}\USERS\CLIENT\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\ONEDRIVE.EXE
2024-04-16 16:43:02,\VOLUME{01da6ccaad22ad19-96ad979b}\USERS\CLIENT\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\ONEDRIVE.EXE
2024-04-16 16:40:52,\VOLUME{01da6ccaad22ad19-96ad979b}\USERS\CLIENT\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\ONEDRIVE.EXE
2025-07-09 16:42:13,Op-SEARCHAPP.EXE-DD93808B
2025-01-31 13:59:56,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\OPENWITH.EXE
2025-01-31 13:59:41,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\OPENWITH.EXE
2025-01-31 13:38:19,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\OPENWITH.EXE
2024-03-23 16:49:20,\VOLUME{01da6ccaad22ad19-96ad979b}\WINDOWS\SYSTEM32\OPENWITH.EXE
2025-07-09 17:24:11,\VOLUME{01da6ccaad22ad19-96ad979b}\USERS\CLIENT\PECMD\PECMD.EXE
2025-07-09 16:56:20,\VOLUME{01da6ccaad22ad19-96ad979b}\USERS\CLIENT\PECMD\PECMD.EXE
2025-07-09 16:53:55,\VOLUME{01da6ccaad22ad19-96ad979b}\USERS\CLIENT\PECMD\PECMD.EXE
2025-07-09 16:18:00,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.YOURPHONE_1.25061.44.0_X64__8WEKYB3D8BBWE\PHONEEXPERIENCEHOST.EXE
2025-07-09 15:50:38,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.YOURPHONE_1.25061.44.0_X64__8WEKYB3D8BBWE\PHONEEXPERIENCEHOST.EXE
2025-07-09 15:01:02,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.YOURPHONE_1.25052.76.0_X64__8WEKYB3D8BBWE\PHONEEXPERIENCEHOST.EXE
2025-07-08 20:17:09,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.YOURPHONE_1.25052.76.0_X64__8WEKYB3D8BBWE\PHONEEXPERIENCEHOST.EXE
2025-07-08 20:05:39,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.YOURPHONE_1.25052.76.0_X64__8WEKYB3D8BBWE\PHONEEXPERIENCEHOST.EXE
2025-07-08 19:34:44,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.YOURPHONE_1.25052.76.0_X64__8WEKYB3D8BBWE\PHONEEXPERIENCEHOST.EXE
2025-07-08 19:12:48,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.YOURPHONE_1.25052.76.0_X64__8WEKYB3D8BBWE\PHONEEXPERIENCEHOST.EXE
2025-07-08 18:57:11,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.YOURPHONE_1.25052.76.0_X64__8WEKYB3D8BBWE\PHONEEXPERIENCEHOST.EXE
2025-07-08 18:45:17,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.YOURPHONE_1.25052.76.0_X64__8WEKYB3D8BBWE\PHONEEXPERIENCEHOST.EXE
2025-07-08 18:36:14,\VOLUME{01da6ccaad22ad19-96ad979b}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.YOURPHONE_1.25052.76.0_X64__8WEKYB3D8BBWE\PHONEEXPERIENCEHOST.EXE
